Scaffold	Start	Coverage	Blanked
scaffold_10	25328	1	4129
scaffold_10	25329	1	4130
scaffold_10	25330	1	4131
scaffold_10	25331	1	4132
scaffold_10	25332	1	4133
scaffold_10	25333	1	4134
scaffold_10	25334	1	4135
scaffold_10	25335	1	4136
scaffold_10	25336	1	4137
scaffold_10	25337	1	4138
scaffold_10	25338	1	4139
scaffold_10	25339	1	4140
scaffold_10	25340	1	4141
scaffold_10	25341	1	4142
scaffold_10	25342	1	4143
scaffold_10	25343	1	4144
scaffold_10	25344	1	4145
scaffold_10	25345	1	4146
scaffold_10	25346	1	4147
scaffold_10	25347	1	4148
scaffold_10	25348	3	4149
scaffold_10	25349	3	4150
scaffold_10	25350	3	4151
scaffold_10	25351	3	4152
scaffold_10	25352	3	4153
scaffold_10	25353	3	4154
scaffold_10	25354	3	4155
scaffold_10	25355	3	4156
scaffold_10	25356	3	4157
scaffold_10	25357	3	4158
scaffold_10	25358	3	4159
scaffold_10	25359	3	4160
scaffold_10	25360	3	4161
scaffold_10	25361	3	4162
scaffold_10	25362	3	4163
scaffold_10	25363	3	4164
scaffold_10	25364	3	4165
scaffold_10	25365	3	4166
scaffold_10	25366	3	4167
scaffold_10	25367	3	4168
scaffold_10	25368	2	4169
scaffold_10	25369	3	4170
scaffold_10	25370	4	4171
scaffold_10	25371	4	4172
scaffold_10	25372	4	4173
scaffold_10	25373	4	4174
scaffold_10	25374	4	4175
scaffold_10	25375	4	4176
scaffold_10	25376	4	4177
scaffold_10	25377	4	4178
scaffold_10	25378	4	4179
scaffold_10	25379	4	4180
scaffold_10	25380	4	4181
scaffold_10	25381	4	4182
scaffold_10	25382	4	4183
scaffold_10	25383	4	4184
scaffold_10	25384	4	4185
scaffold_10	25385	4	4186
scaffold_10	25386	4	4187
scaffold_10	25387	4	4188
scaffold_10	25388	4	4189
scaffold_10	25389	4	4190
scaffold_10	25390	4	4191
scaffold_10	25391	4	4192
scaffold_10	25392	4	4193
scaffold_10	25393	4	4194
scaffold_10	25394	4	4195
scaffold_10	25395	4	4196
scaffold_10	25396	4	4197
scaffold_10	25397	4	4198
scaffold_10	25398	4	4199
scaffold_10	25399	4	4200
scaffold_10	25400	4	4201
scaffold_10	25401	4	4202
scaffold_10	25402	4	4203
scaffold_10	25403	4	4204
scaffold_10	25404	4	4205
scaffold_10	25405	4	4206
scaffold_10	25406	4	4207
scaffold_10	25407	4	4208
scaffold_10	25408	4	4209
scaffold_10	25409	4	4210
scaffold_10	25410	4	4211
scaffold_10	25411	4	4212
scaffold_10	25412	4	4213
scaffold_10	25413	4	4214
scaffold_10	25414	4	4215
scaffold_10	25415	4	4216
scaffold_10	25416	4	4217
scaffold_10	25417	4	4218
scaffold_10	25418	4	4219
scaffold_10	25419	4	4220
scaffold_10	25420	4	4221
scaffold_10	25421	4	4222
scaffold_10	25422	4	4223
scaffold_10	25423	4	4224
scaffold_10	25424	4	4225
scaffold_10	25425	4	4226
scaffold_10	25426	4	4227
scaffold_10	25427	4	4228
scaffold_10	25428	4	4229
scaffold_10	25429	4	4230
scaffold_10	25430	4	4231
scaffold_10	25431	4	4232
scaffold_10	25432	4	4233
scaffold_10	25433	4	4234
scaffold_10	25434	4	4235
scaffold_10	25435	4	4236
scaffold_10	25436	4	4237
scaffold_10	25437	4	4238
scaffold_10	25438	4	4239
scaffold_10	25439	4	4240
scaffold_10	25440	3	4241
scaffold_10	25441	3	4242
scaffold_10	25442	3	4243
scaffold_10	25443	3	4244
scaffold_10	25444	3	4245
scaffold_10	25445	3	4246
scaffold_10	25446	3	4247
scaffold_10	25447	3	4248
scaffold_10	25448	3	4249
scaffold_10	25449	3	4250
scaffold_10	25450	3	4251
scaffold_10	25451	3	4252
scaffold_10	25452	3	4253
scaffold_10	25453	3	4254
scaffold_10	25454	3	4255
scaffold_10	25455	3	4256
scaffold_10	25456	3	4257
scaffold_10	25457	3	4258
scaffold_10	25458	3	4259
scaffold_10	25459	3	4260
scaffold_10	25460	3	4261
scaffold_10	25461	3	4262
scaffold_10	25462	3	4263
scaffold_10	25463	3	4264
scaffold_10	25464	3	4265
scaffold_10	25465	3	4266
scaffold_10	25466	3	4267
scaffold_10	25467	3	4268
scaffold_10	25468	3	4269
scaffold_10	25469	3	4270
scaffold_10	25470	3	4271
scaffold_10	25471	3	4272
scaffold_10	25472	3	4273
scaffold_10	25473	3	4274
scaffold_10	25474	3	4275
scaffold_10	25475	3	4276
scaffold_10	25476	3	4277
scaffold_10	25477	3	4278
scaffold_10	25478	3	4279
scaffold_10	25479	3	4280
scaffold_10	25480	3	4281
scaffold_10	25481	3	4282
scaffold_10	25482	4	4283
scaffold_10	25483	4	4284
scaffold_10	25484	4	4285
scaffold_10	25485	4	4286
scaffold_10	25486	4	4287
scaffold_10	25487	4	4288
scaffold_10	25488	4	4289
scaffold_10	25489	4	4290
scaffold_10	25490	4	4291
scaffold_10	25491	4	4292
scaffold_10	25492	4	4293
scaffold_10	25493	4	4294
scaffold_10	25494	4	4295
scaffold_10	25495	4	4296
scaffold_10	25496	4	4297
scaffold_10	25497	4	4298
scaffold_10	25498	4	4299
scaffold_10	25499	4	4300
scaffold_10	25500	4	4301
scaffold_10	25501	4	4302
scaffold_10	25502	4	4303
scaffold_10	25503	4	4304
scaffold_10	25504	4	4305
scaffold_10	25505	4	4306
scaffold_10	25506	4	4307
scaffold_10	25507	4	4308
scaffold_10	25508	4	4309
scaffold_10	25509	4	4310
scaffold_10	25510	4	4311
scaffold_10	25511	4	4312
scaffold_10	25512	4	4313
scaffold_10	25513	4	4314
scaffold_10	25514	4	4315
scaffold_10	25515	4	4316
scaffold_10	25516	3	4317
scaffold_10	25517	4	4318
scaffold_10	25518	4	4319
scaffold_10	25519	4	4320
scaffold_10	25520	4	4321
scaffold_10	25521	4	4322
scaffold_10	25522	4	4323
scaffold_10	25523	4	4324
scaffold_10	25524	4	4325
scaffold_10	25525	4	4326
scaffold_10	25526	4	4327
scaffold_10	25527	4	4328
scaffold_10	25528	4	4329
scaffold_10	25529	4	4330
scaffold_10	25530	4	4331
scaffold_10	25531	4	4332
scaffold_10	25532	4	4333
scaffold_10	25533	4	4334
scaffold_10	25534	4	4335
scaffold_10	25535	4	4336
scaffold_10	25536	4	4337
scaffold_10	25537	4	4338
scaffold_10	25538	4	4339
scaffold_10	25539	4	4340
scaffold_10	25540	4	4341
scaffold_10	25541	4	4342
scaffold_10	25542	4	4343
scaffold_10	25543	4	4344
scaffold_10	25544	4	4345
scaffold_10	25545	4	4346
scaffold_10	25546	4	4347
scaffold_10	25547	4	4348
scaffold_10	25548	4	4349
scaffold_10	25549	3	4350
scaffold_10	25550	4	4351
scaffold_10	25551	4	4352
scaffold_10	25552	4	4353
scaffold_10	25553	4	4354
scaffold_10	25554	4	4355
scaffold_10	25555	2	4356
scaffold_10	25556	2	4357
scaffold_10	25557	2	4358
scaffold_10	25558	2	4359
scaffold_10	25559	2	4360
scaffold_10	25560	2	4361
scaffold_10	25561	2	4362
scaffold_10	25562	2	4363
scaffold_10	25563	2	4364
scaffold_10	25564	2	4365
scaffold_10	25565	2	4366
scaffold_10	25566	2	4367
scaffold_10	25567	2	4368
scaffold_10	25568	1	4369
scaffold_10	25569	1	4370
scaffold_10	25570	1	4371
scaffold_10	25571	1	4372
scaffold_10	25572	1	4373
scaffold_10	25573	1	4374
scaffold_10	25574	1	4375
scaffold_10	25575	1	4376
scaffold_10	25576	1	4377
scaffold_10	25577	1	4378
scaffold_10	25578	1	4379
scaffold_10	25579	1	4380
scaffold_10	25580	1	4381
scaffold_10	25581	1	4382
scaffold_10	25582	1	4383
scaffold_10	25583	1	4384
scaffold_10	25584	1	4385
scaffold_10	25585	1	4386
scaffold_10	25586	1	4387
scaffold_10	25587	1	4388
scaffold_10	25588	1	4389
scaffold_10	25589	1	4390
scaffold_10	25590	1	4391
scaffold_10	25591	1	4392
scaffold_10	25592	1	4393
scaffold_10	25593	1	4394
scaffold_10	25594	1	4395
scaffold_10	25595	1	4396
scaffold_10	25596	1	4397
scaffold_10	25597	1	4398
scaffold_10	25598	1	4399
scaffold_10	25599	1	4400
scaffold_10	25600	1	4401
scaffold_10	25601	1	4402
scaffold_10	25602	1	4403
scaffold_10	25603	1	4404
scaffold_10	25604	1	4405
