Scaffold	Start	Coverage	Blanked	Score
scaffold_10	23255	25	2056	1
scaffold_10	23256	25	2057	1.041392685
scaffold_10	23257	25	2058	1.041392685
scaffold_10	23258	25	2059	1.079181246
scaffold_10	23259	24	2060	1.041392685
scaffold_10	23260	25	2061	1.041392685
scaffold_10	23261	25	2062	1.041392685
scaffold_10	23262	25	2063	1.079181246
scaffold_10	23263	25	2064	1.041392685
scaffold_10	23264	25	2065	1.041392685
scaffold_10	23265	25	2066	1.079181246
scaffold_10	23266	25	2067	1.079181246
scaffold_10	23267	24	2068	1.079181246
scaffold_10	23268	24	2069	1.041392685
scaffold_10	23269	24	2070	1.079181246
scaffold_10	23270	24	2071	1.041392685
scaffold_10	23271	24	2072	1.079181246
scaffold_10	23272	24	2073	1.079181246
scaffold_10	23273	24	2074	1.041392685
scaffold_10	23274	24	2075	1.079181246
scaffold_10	23275	24	2076	1.079181246
scaffold_10	23276	24	2077	1.079181246
scaffold_10	23277	24	2078	1.079181246
scaffold_10	23278	24	2079	1.079181246
scaffold_10	23279	24	2080	1.079181246
scaffold_10	23280	24	2081	1.079181246
scaffold_10	23281	24	2082	1.079181246
scaffold_10	23282	24	2083	1.079181246
scaffold_10	23283	24	2084	1.079181246
scaffold_10	23284	24	2085	1.079181246
scaffold_10	23285	24	2086	1.041392685
scaffold_10	23286	24	2087	1.079181246
scaffold_10	23287	24	2088	1.041392685
scaffold_10	23288	24	2089	1.255272505
scaffold_10	23289	24	2090	1.255272505
scaffold_10	23290	24	2091	1.230448921
scaffold_10	23291	24	2092	1.230448921
scaffold_10	23292	24	2093	1.230448921
scaffold_10	23293	24	2094	1.230448921
scaffold_10	23294	24	2095	1.255272505
scaffold_10	23295	24	2096	1.204119983
scaffold_10	23296	24	2097	1.230448921
scaffold_10	23297	24	2098	1.230448921
scaffold_10	23298	24	2099	1.230448921
scaffold_10	23299	24	2100	1.230448921
scaffold_10	23300	24	2101	1.230448921
scaffold_10	23301	24	2102	1.255272505
scaffold_10	23302	24	2103	1.255272505
scaffold_10	23303	24	2104	1.230448921
scaffold_10	23304	24	2105	1.230448921
scaffold_10	23305	24	2106	1.255272505
scaffold_10	23306	24	2107	1.255272505
scaffold_10	23307	24	2108	1.255272505
scaffold_10	23308	24	2109	1.230448921
scaffold_10	23309	24	2110	1.255272505
scaffold_10	23310	24	2111	1.230448921
scaffold_10	23311	24	2112	1.255272505
scaffold_10	23312	24	2113	1.255272505
scaffold_10	23313	24	2114	1.255272505
scaffold_10	23314	24	2115	1.255272505
scaffold_10	23315	24	2116	1.230448921
scaffold_10	23316	24	2117	1.255272505
scaffold_10	23317	24	2118	1.255272505
scaffold_10	23318	24	2119	1.255272505
scaffold_10	23319	24	2120	1.255272505
scaffold_10	23320	24	2121	1.255272505
scaffold_10	23321	24	2122	1.255272505
scaffold_10	23322	24	2123	1.255272505
scaffold_10	23323	24	2124	1.230448921
scaffold_10	23324	24	2125	1.255272505
scaffold_10	23325	24	2126	1.278753601
scaffold_10	23326	24	2127	1.230448921
scaffold_10	23327	24	2128	1.278753601
scaffold_10	23328	24	2129	1.278753601
scaffold_10	23329	24	2130	1.255272505
scaffold_10	23330	24	2131	1.255272505
scaffold_10	23331	24	2132	1.278753601
scaffold_10	23332	24	2133	1.278753601
scaffold_10	23333	24	2134	1.278753601
scaffold_10	23334	24	2135	1.278753601
scaffold_10	23335	24	2136	1.255272505
scaffold_10	23336	24	2137	1.278753601
scaffold_10	23337	24	2138	1.278753601
scaffold_10	23338	24	2139	1.278753601
scaffold_10	23339	24	2140	1.278753601
scaffold_10	23340	24	2141	1.255272505
scaffold_10	23341	24	2142	1.255272505
scaffold_10	23342	24	2143	1.255272505
scaffold_10	23343	24	2144	1.278753601
scaffold_10	23344	24	2145	1.255272505
scaffold_10	23345	24	2146	1.255272505
scaffold_10	23346	25	2147	1.278753601
scaffold_10	23347	26	2148	1.278753601
scaffold_10	23348	26	2149	1.255272505
scaffold_10	23349	26	2150	1.255272505
scaffold_10	23350	26	2151	1.278753601
scaffold_10	23351	26	2152	1.278753601
scaffold_10	23352	26	2153	1.278753601
scaffold_10	23353	26	2154	1.278753601
scaffold_10	23354	25	2155	1.278753601
scaffold_10	23355	25	2156	1.278753601
scaffold_10	23356	25	2157	1.255272505
scaffold_10	23357	24	2158	1.278753601
scaffold_10	23358	25	2159	1.255272505
scaffold_10	23359	25	2160	1.278753601
scaffold_10	23360	25	2161	1.278753601
scaffold_10	23361	25	2162	1.278753601
scaffold_10	23362	24	2163	1.278753601
scaffold_10	23363	25	2164	1.255272505
scaffold_10	23364	25	2165	1.255272505
scaffold_10	23365	25	2166	1.278753601
scaffold_10	23366	25	2167	1.278753601
scaffold_10	23367	25	2168	1.255272505
scaffold_10	23368	25	2169	1.255272505
scaffold_10	23369	25	2170	1.255272505
scaffold_10	23370	25	2171	1.255272505
scaffold_10	23371	25	2172	1.278753601
scaffold_10	23372	25	2173	1.255272505
scaffold_10	23373	25	2174	1.278753601
scaffold_10	23374	25	2175	1.278753601
scaffold_10	23375	25	2176	1.278753601
scaffold_10	23376	25	2177	1.278753601
scaffold_10	23377	24	2178	1.278753601
scaffold_10	23378	25	2179	1.278753601
scaffold_10	23379	25	2180	1.278753601
scaffold_10	23380	25	2181	1.255272505
scaffold_10	23381	25	2182	1.255272505
scaffold_10	23382	25	2183	1.255272505
scaffold_10	23383	25	2184	1.255272505
scaffold_10	23384	25	2185	1.255272505
scaffold_10	23385	25	2186	1.255272505
scaffold_10	23386	25	2187	1.255272505
scaffold_10	23387	24	2188	1.255272505
scaffold_10	23388	25	2189	1.255272505
scaffold_10	23389	25	2190	1.255272505
scaffold_10	23390	25	2191	1.255272505
scaffold_10	23391	25	2192	1.255272505
scaffold_10	23392	25	2193	1.255272505
scaffold_10	23393	25	2194	1.278753601
scaffold_10	23394	25	2195	1.278753601
scaffold_10	23395	25	2196	1.278753601
scaffold_10	23396	24	2197	1.278753601
scaffold_10	23397	25	2198	1.255272505
scaffold_10	23398	24	2199	1.255272505
scaffold_10	23399	24	2200	1.255272505
scaffold_10	23400	25	2201	1.255272505
scaffold_10	23401	25	2202	1.255272505
scaffold_10	23402	25	2203	1.255272505
scaffold_10	23403	25	2204	1.230448921
scaffold_10	23404	25	2205	1.255272505
scaffold_10	23405	25	2206	1.255272505
scaffold_10	23406	25	2207	1.255272505
scaffold_10	23407	25	2208	1.255272505
scaffold_10	23408	25	2209	1.255272505
scaffold_10	23409	25	2210	1.255272505
scaffold_10	23410	25	2211	1.255272505
scaffold_10	23411	25	2212	1.255272505
scaffold_10	23412	24	2213	1.255272505
scaffold_10	23413	25	2214	1.204119983
scaffold_10	23414	25	2215	1.255272505
scaffold_10	23415	25	2216	1.255272505
scaffold_10	23416	25	2217	1.255272505
scaffold_10	23417	25	2218	1.255272505
scaffold_10	23418	25	2219	1.255272505
scaffold_10	23419	25	2220	1.255272505
scaffold_10	23420	25	2221	1.255272505
scaffold_10	23421	25	2222	1.255272505
scaffold_10	23422	25	2223	1.255272505
scaffold_10	23423	24	2224	1.255272505
scaffold_10	23424	25	2225	1.255272505
scaffold_10	23425	25	2226	1.255272505
scaffold_10	23426	25	2227	1.255272505
scaffold_10	23427	25	2228	1.255272505
scaffold_10	23428	24	2229	1.255272505
scaffold_10	23429	25	2230	1.255272505
scaffold_10	23430	25	2231	1.255272505
scaffold_10	23431	25	2232	1.255272505
scaffold_10	23432	25	2233	1.255272505
scaffold_10	23433	25	2234	1.230448921
scaffold_10	23434	25	2235	1.255272505
scaffold_10	23435	25	2236	1.230448921
scaffold_10	23436	25	2237	1.255272505
scaffold_10	23437	25	2238	1.255272505
scaffold_10	23438	25	2239	1.176091259
scaffold_10	23439	25	2240	1.176091259
scaffold_10	23440	25	2241	1.255272505
scaffold_10	23441	25	2242	1.255272505
scaffold_10	23442	25	2243	1.204119983
scaffold_10	23443	25	2244	1.255272505
scaffold_10	23444	24	2245	1.255272505
scaffold_10	23445	25	2246	1.255272505
scaffold_10	23446	25	2247	1.255272505
scaffold_10	23447	25	2248	1.230448921
scaffold_10	23448	25	2249	1.204119983
scaffold_10	23449	25	2250	1.204119983
scaffold_10	23450	25	2251	1.255272505
scaffold_10	23451	25	2252	1.255272505
scaffold_10	23452	25	2253	1.255272505
scaffold_10	23453	25	2254	1.255272505
scaffold_10	23454	25	2255	1.255272505
scaffold_10	23455	25	2256	1.255272505
scaffold_10	23456	25	2257	1.255272505
scaffold_10	23457	25	2258	1.255272505
scaffold_10	23458	25	2259	1.255272505
scaffold_10	23459	25	2260	1.230448921
scaffold_10	23460	25	2261	1.255272505
scaffold_10	23461	25	2262	1.230448921
scaffold_10	23462	25	2263	1.230448921
scaffold_10	23463	25	2264	1.255272505
scaffold_10	23464	25	2265	1.255272505
scaffold_10	23465	25	2266	1.278753601
scaffold_10	23466	25	2267	1.255272505
scaffold_10	23467	25	2268	1.255272505
scaffold_10	23468	25	2269	1.278753601
scaffold_10	23469	25	2270	1.278753601
scaffold_10	23470	25	2271	1.278753601
scaffold_10	23471	25	2272	1.278753601
scaffold_10	23472	25	2273	1.278753601
scaffold_10	23473	25	2274	1.278753601
scaffold_10	23474	25	2275	1.301029996
scaffold_10	23475	25	2276	1.255272505
scaffold_10	23476	25	2277	1.255272505
scaffold_10	23477	25	2278	1.255272505
scaffold_10	23478	25	2279	1.255272505
scaffold_10	23479	25	2280	1.255272505
scaffold_10	23480	25	2281	1.255272505
scaffold_10	23481	25	2282	1.255272505
scaffold_10	23482	25	2283	1.255272505
scaffold_10	23483	25	2284	1.255272505
scaffold_10	23484	25	2285	1.255272505
scaffold_10	23485	25	2286	1.255272505
scaffold_10	23486	25	2287	1.255272505
scaffold_10	23487	25	2288	1.255272505
scaffold_10	23488	25	2289	1.255272505
scaffold_10	23489	25	2290	1.079181246
scaffold_10	23490	25	2291	1.079181246
scaffold_10	23491	25	2292	1.079181246
scaffold_10	23492	25	2293	1.079181246
scaffold_10	23493	25	2294	1.079181246
scaffold_10	23494	25	2295	1.079181246
scaffold_10	23495	25	2296	1.079181246
scaffold_10	23496	24	2297	1.041392685
scaffold_10	23497	25	2298	1.041392685
scaffold_10	23498	24	2299	1.041392685
scaffold_10	23499	24	2300	1.041392685
scaffold_10	23500	25	2301	1.041392685
scaffold_10	23501	25	2302	1.041392685
scaffold_10	23502	25	2303	1.041392685
scaffold_10	23503	25	2304	1.041392685
scaffold_10	23504	25	2305	1.041392685
scaffold_10	23505	25	2306	1.041392685
scaffold_10	23506	25	2307	1.041392685
scaffold_10	23507	24	2308	1.041392685
scaffold_10	23508	25	2309	1.041392685
scaffold_10	23509	24	2310	1.041392685
scaffold_10	23510	25	2311	1.041392685
scaffold_10	23511	25	2312	1.041392685
scaffold_10	23512	25	2313	1.041392685
scaffold_10	23513	25	2314	1.041392685
scaffold_10	23514	25	2315	1.041392685
scaffold_10	23515	25	2316	1.041392685
scaffold_10	23516	25	2317	1.041392685
scaffold_10	23517	25	2318	1.041392685
scaffold_10	23518	25	2319	1.041392685
scaffold_10	23519	25	2320	1
scaffold_10	23520	25	2321	1.041392685
scaffold_10	23521	25	2322	1.041392685
scaffold_10	23522	24	2323	1.041392685
scaffold_10	23523	25	2324	1.041392685
scaffold_10	23524	25	2325	1.041392685
scaffold_10	23525	25	2326	1.041392685
scaffold_10	23526	24	2327	1.041392685
scaffold_10	23527	25	2328	1.041392685
scaffold_10	23528	25	2329	1.041392685
scaffold_10	23529	25	2330	1.041392685
scaffold_10	23530	25	2331	1.041392685
scaffold_10	23531	25	2332	1.041392685
scaffold_10	23532	25	2333	1.041392685
scaffold_10	23533	25	2334	1.041392685
scaffold_10	23534	25	2335	1.041392685
scaffold_10	23535	25	2336	1.041392685
scaffold_10	23536	25	2337	1.041392685
scaffold_10	23537	25	2338	1.041392685
scaffold_10	23538	25	2339	1.041392685
scaffold_10	23539	25	2340	1
scaffold_10	23540	25	2341	1.041392685
scaffold_10	23541	24	2342	1.041392685
scaffold_10	23542	24	2343	1
scaffold_10	23543	25	2344	1.041392685
scaffold_10	23544	24	2345	1.041392685
scaffold_10	23545	25	2346	1.041392685
scaffold_10	23546	25	2347	1.041392685
scaffold_10	23547	25	2348	1.041392685
scaffold_10	23548	25	2349	1.041392685
scaffold_10	23549	24	2350	1.041392685
scaffold_10	23550	25	2351	1.041392685
scaffold_10	23551	25	2352	1
scaffold_10	23552	25	2353	1.041392685
scaffold_10	23553	25	2354	1.041392685
scaffold_10	23554	25	2355	1.041392685
scaffold_10	23555	25	2356	1.041392685
scaffold_10	23556	24	2357	1.041392685
scaffold_10	23557	25	2358	1.041392685
scaffold_10	23558	24	2359	1.041392685
scaffold_10	23559	25	2360	1.041392685
scaffold_10	23560	25	2361	1.041392685
scaffold_10	23561	25	2362	1.041392685
scaffold_10	23562	25	2363	1.041392685
scaffold_10	23563	25	2364	1.041392685
scaffold_10	23564	25	2365	1.041392685
scaffold_10	23565	25	2366	1
scaffold_10	23566	25	2367	0.84509804
scaffold_10	23567	25	2368	0.84509804
scaffold_10	23568	25	2369	0.84509804
scaffold_10	23569	25	2370	0.84509804
scaffold_10	23570	25	2371	0.77815125
scaffold_10	23571	25	2372	0.77815125
scaffold_10	23572	25	2373	0.84509804
scaffold_10	23573	25	2374	0.84509804
scaffold_10	23574	25	2375	0.84509804
scaffold_10	23575	25	2376	0.84509804
scaffold_10	23576	25	2377	0.84509804
scaffold_10	23577	25	2378	0.84509804
scaffold_10	23578	25	2379	0.84509804
scaffold_10	23579	24	2380	0.84509804
scaffold_10	23580	25	2381	0.84509804
scaffold_10	23581	24	2382	0.84509804
scaffold_10	23582	25	2383	0.84509804
scaffold_10	23583	25	2384	0.84509804
scaffold_10	23584	24	2385	0.84509804
scaffold_10	23585	25	2386	0.84509804
scaffold_10	23586	25	2387	0.84509804
scaffold_10	23587	25	2388	0.84509804
scaffold_10	23588	25	2389	0.84509804
scaffold_10	23589	25	2390	0.84509804
scaffold_10	23590	25	2391	0.602059991
scaffold_10	23591	25	2392	0.602059991
scaffold_10	23592	25	2393	0.602059991
scaffold_10	23593	23	2394	0.602059991
scaffold_10	23594	23	2395	0.602059991
scaffold_10	23595	23	2396	0.602059991
scaffold_10	23596	23	2397	0.602059991
scaffold_10	23597	23	2398	0.602059991
scaffold_10	23598	23	2399	0.602059991
scaffold_10	23599	23	2400	0.602059991
scaffold_10	23600	23	2401	0.602059991
scaffold_10	23601	23	2402	0.602059991
scaffold_10	23602	23	2403	0.602059991
scaffold_10	23603	23	2404	0.602059991
scaffold_10	23604	23	2405	0.602059991
scaffold_10	23605	23	2406	0.602059991
scaffold_10	23606	23	2407	0.477121255
scaffold_10	23607	23	2408	0.602059991
scaffold_10	23608	23	2409	0.602059991
scaffold_10	23609	23	2410	0.602059991
scaffold_10	23610	23	2411	0.602059991
scaffold_10	23611	23	2412	0.602059991
scaffold_10	23612	23	2413	0.477121255
scaffold_10	23613	23	2414	0.602059991
scaffold_10	23614	23	2415	0.602059991
scaffold_10	23615	23	2416	0.477121255
scaffold_10	23616	23	2417	0.477121255
scaffold_10	23617	23	2418	0.477121255
scaffold_10	23618	23	2419	0.477121255
scaffold_10	23619	23	2420	0.477121255
scaffold_10	23620	23	2421	0.477121255
scaffold_10	23621	23	2422	0.477121255
scaffold_10	23622	23	2423	0.477121255
scaffold_10	23623	23	2424	0.477121255
scaffold_10	23624	23	2425	0.301029996
scaffold_10	23625	23	2426	0.301029996
scaffold_10	23626	23	2427	0.301029996
scaffold_10	23627	23	2428	0.301029996
scaffold_10	23628	23	2429	0.301029996
scaffold_10	23629	23	2430	0.301029996
scaffold_10	23630	23	2431	0.301029996
scaffold_10	23631	23	2432	0.301029996
scaffold_10	23632	23	2433	0.301029996
scaffold_10	23633	23	2434	0.301029996
scaffold_10	23634	23	2435	0.301029996
scaffold_10	23635	23	2436	0.301029996
scaffold_10	23636	23	2437	0.301029996
scaffold_10	23637	23	2438	0.301029996
scaffold_10	23638	23	2439	0.301029996
scaffold_10	23639	23	2440	0.301029996
scaffold_10	23640	23	2441	0.301029996
scaffold_10	23641	23	2442	0.301029996
scaffold_10	23642	23	2443	0.301029996
scaffold_10	23643	23	2444	0.301029996
scaffold_10	23644	23	2445	0.301029996
scaffold_10	23645	23	2446	0.301029996
scaffold_10	23646	23	2447	0.301029996
scaffold_10	23647	23	2448	0.301029996
scaffold_10	23648	23	2449	0.301029996
scaffold_10	23649	23	2450	0.301029996
scaffold_10	23650	23	2451	0.301029996
scaffold_10	23651	23	2452	0.301029996
scaffold_10	23652	23	2453	0.301029996
scaffold_10	23653	23	2454	0.301029996
scaffold_10	23654	23	2455	0.301029996
scaffold_10	23655	23	2456	0.301029996
scaffold_10	23656	23	2457	0.301029996
scaffold_10	23657	23	2458	0.301029996
scaffold_10	23658	23	2459	0.301029996
scaffold_10	23659	23	2460	0.301029996
scaffold_10	23660	23	2461	0.301029996
scaffold_10	23661	23	2462	0.301029996
scaffold_10	23662	23	2463	0.301029996
scaffold_10	23663	23	2464	0.301029996
scaffold_10	23664	23	2465	0.301029996
scaffold_10	23665	23	2466	0.301029996
scaffold_10	23666	23	2467	0.301029996
scaffold_10	23667	23	2468	0.301029996
scaffold_10	23668	23	2469	0.301029996
scaffold_10	23669	23	2470	0.301029996
scaffold_10	23670	23	2471	0.301029996
scaffold_10	23671	23	2472	0.301029996
scaffold_10	23672	23	2473	0.301029996
scaffold_10	23673	23	2474	0.301029996
scaffold_10	23674	23	2475	0.301029996
scaffold_10	23675	23	2476	0.301029996
scaffold_10	23676	23	2477	0.301029996
scaffold_10	23677	23	2478	0.301029996
scaffold_10	23678	23	2479	0.301029996
scaffold_10	23679	23	2480	0.301029996
scaffold_10	23680	23	2481	0.301029996
scaffold_10	23681	23	2482	0.301029996
scaffold_10	23682	23	2483	0.301029996
scaffold_10	23683	23	2484	0.301029996
scaffold_10	23684	23	2485	0.301029996
scaffold_10	23685	23	2486	0.301029996
scaffold_10	23686	23	2487	0.301029996
scaffold_10	23687	23	2488	0.301029996
scaffold_10	23688	23	2489	0.301029996
scaffold_10	23689	23	2490	0.301029996
scaffold_10	23690	23	2491	0.301029996
scaffold_10	23691	23	2492	0.301029996
scaffold_10	23692	23	2493	0.301029996
scaffold_10	23693	23	2494	0.301029996
scaffold_10	23694	23	2495	0.301029996
scaffold_10	23695	23	2496	0.301029996
scaffold_10	23696	23	2497	0.301029996
scaffold_10	23697	23	2498	0
scaffold_10	23698	23	2499	0.301029996
scaffold_10	23699	23	2500	0.301029996
scaffold_10	23700	23	2501	0.301029996
scaffold_10	23701	23	2502	0.301029996
scaffold_10	23702	23	2503	0.301029996
scaffold_10	23703	23	2504	0.301029996
scaffold_10	23704	23	2505	0.301029996
scaffold_10	23705	23	2506	0.301029996
scaffold_10	23706	23	2507	0.301029996
scaffold_10	23707	23	2508	0.301029996
scaffold_10	23708	23	2509	0.301029996
scaffold_10	23709	23	2510	0.301029996
scaffold_10	23710	23	2511	0.301029996
scaffold_10	23711	23	2512	0.301029996
scaffold_10	23712	23	2513	0.301029996
scaffold_10	23713	23	2514	0.301029996
scaffold_10	23714	23	2515	0.301029996
scaffold_10	23715	23	2516	0.301029996
scaffold_10	23716	23	2517	0.301029996
scaffold_10	23717	23	2518	0.301029996
scaffold_10	23718	23	2519	0.301029996
scaffold_10	23719	23	2520	0.301029996
scaffold_10	23720	23	2521	0.301029996
scaffold_10	23721	23	2522	0.301029996
scaffold_10	23722	23	2523	0.301029996
scaffold_10	23723	23	2524	0.301029996
scaffold_10	23724	23	2525	0.301029996
scaffold_10	23725	23	2526	0.301029996
scaffold_10	23726	23	2527	0.301029996
scaffold_10	23727	23	2528	0.301029996
scaffold_10	23728	23	2529	0.301029996
scaffold_10	23729	23	2530	0.301029996
scaffold_10	23730	23	2531	0.301029996
scaffold_10	23731	23	2532	0.301029996
scaffold_10	23732	23	2533	0.301029996
scaffold_10	23733	23	2534	0.301029996
scaffold_10	23734	23	2535	0.301029996
scaffold_10	23735	23	2536	0.301029996
scaffold_10	23736	23	2537	0.301029996
scaffold_10	23737	23	2538	0.301029996
scaffold_10	23738	23	2539	0.301029996
scaffold_10	23739	23	2540	0.301029996
scaffold_10	23740	23	2541	0.301029996
scaffold_10	23741	23	2542	0.301029996
scaffold_10	23742	23	2543	0.301029996
scaffold_10	23743	23	2544	0.301029996
scaffold_10	23744	23	2545	0.301029996
scaffold_10	23745	23	2546	0.301029996
scaffold_10	23746	23	2547	0.301029996
scaffold_10	23747	23	2548	0.301029996
scaffold_10	23748	23	2549	0.301029996
scaffold_10	23749	23	2550	0.301029996
scaffold_10	23750	23	2551	0.301029996
scaffold_10	23751	23	2552	0.301029996
scaffold_10	23752	23	2553	0.301029996
scaffold_10	23753	23	2554	0.301029996
scaffold_10	23754	23	2555	0.301029996
scaffold_10	23755	23	2556	0.301029996
scaffold_10	23756	23	2557	0.301029996
scaffold_10	23757	23	2558	0.301029996
scaffold_10	23758	23	2559	0.301029996
scaffold_10	23759	23	2560	0.301029996
scaffold_10	23760	23	2561	0.301029996
scaffold_10	23761	23	2562	0.301029996
scaffold_10	23762	23	2563	0.301029996
scaffold_10	23763	23	2564	0.301029996
scaffold_10	23764	23	2565	0.301029996
scaffold_10	23765	23	2566	0.301029996
scaffold_10	23766	23	2567	0.301029996
scaffold_10	23767	23	2568	0.301029996
scaffold_10	23768	23	2569	0.301029996
scaffold_10	23769	23	2570	0.301029996
scaffold_10	23770	23	2571	0.301029996
scaffold_10	23771	23	2572	0.301029996
scaffold_10	23772	23	2573	0.301029996
scaffold_10	23773	23	2574	0.301029996
scaffold_10	23774	23	2575	0.301029996
scaffold_10	23775	23	2576	0.301029996
scaffold_10	23776	23	2577	0.301029996
scaffold_10	23777	23	2578	0.301029996
scaffold_10	23778	23	2579	0.301029996
scaffold_10	23779	23	2580	0.301029996
scaffold_10	23780	23	2581	0.301029996
scaffold_10	23781	23	2582	0.301029996
scaffold_10	23782	23	2583	0.301029996
scaffold_10	23783	23	2584	0.301029996
scaffold_10	23784	23	2585	0.301029996
scaffold_10	23785	23	2586	0.301029996
scaffold_10	23786	23	2587	0.301029996
scaffold_10	23787	23	2588	0.301029996
scaffold_10	23788	23	2589	0.301029996
scaffold_10	23789	23	2590	0.301029996
scaffold_10	23790	23	2591	0.301029996
scaffold_10	23791	23	2592	0.301029996
scaffold_10	23792	23	2593	0.301029996
scaffold_10	23793	23	2594	0.301029996
scaffold_10	23794	23	2595	0.301029996
scaffold_10	23795	23	2596	0.301029996
scaffold_10	23796	23	2597	0.301029996
scaffold_10	23797	23	2598	0.301029996
scaffold_10	23798	23	2599	0.301029996
scaffold_10	23799	23	2600	0.301029996
scaffold_10	23800	23	2601	0.301029996
scaffold_10	23801	23	2602	0.301029996
scaffold_10	23802	23	2603	0.301029996
scaffold_10	23803	23	2604	0.301029996
scaffold_10	23804	23	2605	0.301029996
scaffold_10	23805	23	2606	0.301029996
scaffold_10	23806	23	2607	0.301029996
scaffold_10	23807	23	2608	0.301029996
scaffold_10	23808	23	2609	0.301029996
scaffold_10	23809	23	2610	0.301029996
scaffold_10	23810	23	2611	0.301029996
scaffold_10	23811	23	2612	0.301029996
scaffold_10	23812	23	2613	0.301029996
scaffold_10	23813	23	2614	0.301029996
scaffold_10	23814	23	2615	0.301029996
scaffold_10	23815	23	2616	0.301029996
scaffold_10	23816	23	2617	0.301029996
scaffold_10	23817	23	2618	0.301029996
scaffold_10	23818	23	2619	0.301029996
scaffold_10	23819	23	2620	0.301029996
scaffold_10	23820	23	2621	0.301029996
scaffold_10	23821	23	2622	0.301029996
scaffold_10	23822	23	2623	0.301029996
scaffold_10	23823	23	2624	0.301029996
scaffold_10	23824	23	2625	0.301029996
scaffold_10	23825	23	2626	0.301029996
scaffold_10	23826	23	2627	0.301029996
scaffold_10	23827	23	2628	0.301029996
scaffold_10	23828	23	2629	0.301029996
scaffold_10	23829	23	2630	0.301029996
scaffold_10	23830	23	2631	0.301029996
scaffold_10	23831	23	2632	0.301029996
scaffold_10	23832	23	2633	0.301029996
scaffold_10	23833	23	2634	0.301029996
scaffold_10	23834	23	2635	0.301029996
scaffold_10	23835	23	2636	0.301029996
scaffold_10	23836	23	2637	0.301029996
scaffold_10	23837	23	2638	0.301029996
scaffold_10	23838	23	2639	0.301029996
scaffold_10	23839	23	2640	0.301029996
scaffold_10	23840	23	2641	0.301029996
scaffold_10	23841	23	2642	0.301029996
scaffold_10	23842	23	2643	0.301029996
scaffold_10	23843	23	2644	0.301029996
scaffold_10	23844	23	2645	0.301029996
scaffold_10	23845	23	2646	0.301029996
scaffold_10	23846	23	2647	0.301029996
scaffold_10	23847	23	2648	0.301029996
scaffold_10	23848	23	2649	0.301029996
scaffold_10	23849	23	2650	0.301029996
scaffold_10	23850	23	2651	0.301029996
scaffold_10	23851	23	2652	0.301029996
scaffold_10	23852	23	2653	0.301029996
scaffold_10	23853	23	2654	0.301029996
scaffold_10	23854	23	2655	0.301029996
scaffold_10	23855	23	2656	0.301029996
scaffold_10	23856	23	2657	0.301029996
scaffold_10	23857	23	2658	0.301029996
scaffold_10	23858	23	2659	0.301029996
scaffold_10	23859	23	2660	0.301029996
scaffold_10	23860	23	2661	0.301029996
scaffold_10	23861	23	2662	0.301029996
scaffold_10	23862	23	2663	0.301029996
scaffold_10	23863	24	2664	0.301029996
scaffold_10	23864	23	2665	0.301029996
scaffold_10	23865	24	2666	0.301029996
scaffold_10	23866	24	2667	0.301029996
scaffold_10	23867	24	2668	0.301029996
scaffold_10	23868	24	2669	0.301029996
scaffold_10	23869	25	2670	0.301029996
scaffold_10	23870	25	2671	0.301029996
scaffold_10	23871	25	2672	0.301029996
scaffold_10	23872	32	2673	0.301029996
scaffold_10	23873	32	2674	0.301029996
scaffold_10	23874	32	2675	0.301029996
scaffold_10	23875	32	2676	0.301029996
scaffold_10	23876	32	2677	0.301029996
scaffold_10	23877	32	2678	0.301029996
scaffold_10	23878	32	2679	0.301029996
scaffold_10	23879	32	2680	0.301029996
scaffold_10	23880	32	2681	0.301029996
scaffold_10	23881	32	2682	0.301029996
scaffold_10	23882	33	2683	0.301029996
scaffold_10	23883	33	2684	0.301029996
scaffold_10	23884	33	2685	0.301029996
scaffold_10	23885	33	2686	0.301029996
scaffold_10	23886	33	2687	0.301029996
scaffold_10	23887	33	2688	0.301029996
scaffold_10	23888	33	2689	0.301029996
scaffold_10	23889	32	2690	0.301029996
scaffold_10	23890	33	2691	0.301029996
scaffold_10	23891	33	2692	0.301029996
scaffold_10	23892	33	2693	0.301029996
scaffold_10	23893	33	2694	0.477121255
scaffold_10	23894	33	2695	0.477121255
scaffold_10	23895	33	2696	0.477121255
scaffold_10	23896	33	2697	0.477121255
scaffold_10	23897	33	2698	0.477121255
scaffold_10	23898	33	2699	0.477121255
scaffold_10	23899	33	2700	0.477121255
scaffold_10	23900	33	2701	0.477121255
scaffold_10	23901	33	2702	0.477121255
scaffold_10	23902	33	2703	0.477121255
scaffold_10	23903	33	2704	0.477121255
scaffold_10	23904	34	2705	0.477121255
scaffold_10	23905	34	2706	0.477121255
scaffold_10	23906	34	2707	0.477121255
scaffold_10	23907	34	2708	0.477121255
scaffold_10	23908	34	2709	0.477121255
scaffold_10	23909	34	2710	0.477121255
scaffold_10	23910	33	2711	0.477121255
scaffold_10	23911	34	2712	0.477121255
scaffold_10	23912	34	2713	0.477121255
scaffold_10	23913	40	2714	0.477121255
scaffold_10	23914	40	2715	0.477121255
scaffold_10	23915	40	2716	0.477121255
scaffold_10	23916	40	2717	0.477121255
scaffold_10	23917	40	2718	0.477121255
scaffold_10	23918	40	2719	0.477121255
scaffold_10	23919	40	2720	0.301029996
scaffold_10	23920	39	2721	0.477121255
